"","Year","Seas","FltSrv","Gender","Part","Nsamp","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143"
"11",2003,0,1,0,0,1002,0,0,0,0,0,0,2.17339741907398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00011376342508208,0,0,0,0,4.8041986943446e-08,0,0,2.70331969641186e-05,4.29741612730038e-05,8.24447864943351e-05,8.66719417235153e-05,0.000446438177310088,0.000637913586589302,0.000433895598653495,0.000646627719166098,0.000713445737255963,0.000702306625749274,0.000714082999058269,0.000383768258592185,0.000646231952150421,0.000945215882216365,0.0013525216008264,0.00177572297205494,0.00196880396140079,0.00321598201339082,0.00291016315792895,0.00357002129633252,0.00274705297309092,0.00298490442799151,0.00316976327687101,0.00456557372338541,0.00412254621539693,0.00466861190082637,0.0043753619895506,0.00344021921571494,0.00586218390739807,0.00661719627855508,0.00472629218165008,0.00517292752528449,0.00680997262474383,0.00599101841485451,0.00619957090583755,0.00915936617638525,0.00784082264946538,0.00843671290842608,0.0121753484533315,0.0102330875309784,0.0102302374829153,0.0128913438879247,0.0139575320457181,0.0154772544742781,0.0150195625501253,0.0150814318637321,0.0145487963318105,0.0163034514709112,0.0164339372503703,0.0180932956880852,0.0193542006659206,0.0243491383498169,0.0267052898889468,0.0281688530307064,0.0283853157134572,0.0328385253383359,0.0344820189190375,0.0394866987788106,0.0368570342768941,0.0349596333280013,0.0364316544397647,0.0369366078180976,0.0373363506677736,0.0329351365574304,0.0276929879411577,0.0304632475243638,0.0249773415532164,0.0241576580815965,0.021069255111378,0.0184771395611595,0.0157347793176858,0.0157156190250629,0.0163719052002466,0.0110763639119171,0.0109930021681033,0.00843116246075652,0.00769512960743922,0.00625521802013255,0.00528290567390741,0.00350237666097029,0.00379631977042191,0.00253863418472767,0.00251667508917205,0.00175460323707461,0.00136948124501094,0.000648249902230762,0.000351423624181705,0.000226282850786759,0.000176742445458821,0,0.00053258054810943,3.36842718637988e-05,0.00015958584687539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",2004,0,1,0,0,707,0,0,0,0,0.000323919400604018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45088458334981e-05,0,0,8.52150510631031e-05,0,4.42991564513509e-05,0,8.85983129027018e-05,7.96171757486461e-05,3.34336973528764e-05,7.96171757486461e-05,0.000126595756383846,0.00030284951758674,7.73379253065411e-05,0.000548342769353519,0.000461512971603515,0.000218032458731592,0.000779972864531959,0.000616875342035576,0.000689100094902198,0.00175509930665313,0.000168829959435339,0.000443251757934608,0.000621170352359684,0.000576416267367879,0.000756958324027662,0.00145447566969003,0.00145421759273787,0.00238994855239045,0.00184469642835124,0.00313976936241921,0.00369007276753337,0.00521990548127831,0.0038249775537655,0.00525425303841639,0.00638095522268856,0.00544831869822445,0.00864340209352754,0.00605261702722343,0.00666775402237704,0.00807190812655253,0.00797511508713816,0.0101677386475905,0.0094658322212806,0.0145406619945385,0.0142025312161295,0.0183177539646409,0.0157910129331703,0.0212671254074831,0.0217056772983176,0.0258385568075856,0.0252995239409062,0.0212508622806436,0.0280760062149272,0.0214228491999174,0.0259541993986485,0.0298553119456693,0.0249410888478047,0.0280392752659819,0.0281984369455081,0.028114419136032,0.0275101850276378,0.027964347260422,0.0259451709937442,0.0231823893657943,0.0234941676250304,0.0227095635891158,0.0213872687173258,0.0208332588404799,0.0185673045676148,0.0201141797827281,0.0194054261723139,0.0228054072689772,0.0187342353216484,0.0190948486817675,0.0189924043048781,0.0217899656321963,0.0215551938743412,0.0158653683634238,0.0208349027453113,0.0155574030671701,0.0141738774192895,0.0101123644174345,0.0116339485941229,0.0076330557377035,0.00799618449314047,0.00431714218568057,0.00470551141264131,0.00578093193984852,0.00344800767436118,0.00198270126142618,0.00122219655172105,0.000950109941820832,0.000297048133657136,8.39109476972498e-05,5.20157862453713e-05,1.4723879811728e-05,0.000126268644000531,0.000130995098741355,5.40982222254589e-06,0,0,5.77999815045877e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",2005,0,1,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2230252849911e-05,0,1.80678166072686e-05,1.49029287133638e-05,6.79889436100468e-05,0.000121861326905136,0.000127331318317057,0.000180335409636454,0.000559267164547759,0.000144246419663544,4.01923105184144e-05,0.000124601302854301,0.000267311547125423,0.000416332877143634,0.000226180680670414,0.000217749757465554,0.000194134128557691,0.00072790416620415,0.00136628359312426,0.000910114598136321,0.00114220435317341,0.00132586700798406,0.00200995117564853,0.0024086725636472,0.00217733993888657,0.00128767029031967,0.00230790896278736,0.0018346119332243,0.00234232325577309,0.00248331442237212,0.00230721105731147,0.00514659051623916,0.00464709578414131,0.00419256062173605,0.00535194083458615,0.00709259279794237,0.00793521267732869,0.0081030047379507,0.00891195512604295,0.00926651249046327,0.0143453652364693,0.0147648689715412,0.0187120153982781,0.0193783055439448,0.0205455133467663,0.0246483466815308,0.0274992977762556,0.0338295599392676,0.0302497683299017,0.0335234074952705,0.035105337210507,0.0362180545655055,0.0430648589452603,0.0409642995033912,0.0403937088448535,0.0380431630276162,0.0328975115156717,0.0336954886576244,0.0286545887681837,0.0304503815411402,0.023646352843677,0.0222465864444368,0.0243943445131673,0.0221884611543942,0.0201420354353257,0.0246110945006696,0.0177343451849334,0.0153911251764799,0.0158694890618153,0.0148697545386895,0.0118030206716843,0.0147315437498133,0.0103127706265453,0.0101965980125809,0.00862924525297385,0.0107898276981263,0.00962415881440123,0.00981149916803511,0.00689693210240002,0.00508913526313469,0.00386667602917597,0.00356277446990269,0.00265267654429587,0.00178672192195906,0.0013908923197443,0.000729031491415416,0.000457664907529328,0.000388743392020121,0.00033839838481936,5.21878599180771e-05,0.000156074961696863,0.000147191747603771,1.96032058845589e-05,0.000128438710700372,7.79734413373747e-05,0,6.75545686635216e-05,0,2.6138097681308e-05,0,9.75193431796535e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",2006,0,1,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91981261272492e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.91981261272492e-05,0,0,1.91981261272492e-05,0.000135338373486065,2.0776004151819e-05,0,6.49955739646403e-05,0.000106705976595795,8.72513998376487e-05,0,0,0.000346783077217132,0.00022850236699098,0.00017323342010522,0.000789613168596295,0.00133967274738887,0.00105230316270696,0.000625353776901896,0.000826185523973139,0.00198066004299564,0.00211686128319082,0.00218968037711381,0.00220561538068836,0.00235990720290019,0.00244761306510642,0.00187135723053239,0.00125453571372242,0.00101190335335434,0.00257789993075312,0.00347443414519506,0.00168443272604372,0.00267166271422087,0.00422903832504869,0.00435993008002446,0.00415135591440384,0.00530209788142329,0.00795490953318226,0.00658763763690141,0.00691182181430058,0.00865738994875335,0.0102573723232987,0.0102802136585075,0.0107524058632989,0.014772617032072,0.0134255058921475,0.0167852671996049,0.018359010457183,0.0183122312286834,0.0226323140985979,0.0218165067993696,0.0238553254375448,0.0289881194945942,0.0309421530527478,0.0295308260755065,0.0339366050737266,0.032947741538016,0.0390204785926614,0.034759571431393,0.0376093828924368,0.0363710748244326,0.0371348428730972,0.0329813459816528,0.0328078352764502,0.0305467089839909,0.0274169782619979,0.0278229251313016,0.0225702959274064,0.0213594375833632,0.0185897602605104,0.0197809490980392,0.014968284989094,0.0139611811502899,0.0164355446196087,0.014272204441101,0.0164979010644599,0.0126380253507142,0.0107732837166032,0.0105143669518516,0.00935294299824569,0.00850372726655485,0.00748225522675962,0.00739065866786736,0.0053344971143174,0.00343159028398949,0.00247444994107659,0.00348062944143567,0.00129485109961757,0.00151863582734159,0.000174567247807208,0.000285870474482655,0.000373800742909894,0.000108620133016947,0.000254272897808028,0.000116268904153513,0.00014071385510797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",2007,0,1,0,0,776,0,0,0,0,0,0,0,8.42340718522589e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103711542794098,0,1.22166379682276e-05,0,0.000224320578516581,9.07936914421356e-05,0.000111932106827131,0.000354682803275451,0.000484616474889825,0.000198590873689444,0.000158358686627042,0.00113900923039554,0.000351083392005356,0.00103095039642576,9.30267695755972e-05,0.000203012715419593,0.000230053278369147,0.000148362869702268,0.000143808810433325,0.00038127445253716,0.000449583779915243,0.000455320856038719,0.000275892285731886,0.000346160212931916,0.000512953906479275,0.000619507002613202,0.000905821033818247,0.00181545483638432,0.00118799211387959,0.00205057137810625,0.00190338514868943,0.00202224991589813,0.00312290360046483,0.00302937687514361,0.00492765974511269,0.00636524594008668,0.00542578856941138,0.00643124877582275,0.00537629762483076,0.00751897377444221,0.00576970825548734,0.00808923312597462,0.00831373375559252,0.00897733992378856,0.0110771647934618,0.00833199979572883,0.00953217107476537,0.0105558044270046,0.0109784382934606,0.0131214840003937,0.0132734436861259,0.0154941514038271,0.0181977723892514,0.0157133207525474,0.0201688664877634,0.0196041202580621,0.0218818292068618,0.0228452512116934,0.023794985733521,0.0229583896299403,0.0303907114894911,0.027751068595739,0.0329246545480126,0.0290572710033342,0.0359406420979149,0.0327744864881633,0.0360280598328594,0.0334652092548536,0.0328447141522318,0.0391801833513159,0.0317933544393654,0.0334586101821215,0.0314856495661915,0.0322958061295985,0.0258069952413398,0.0246133226784407,0.0232138305196695,0.017920999764655,0.0195180609280921,0.0171664978383735,0.0136746465301522,0.00947297552292682,0.00977279630539885,0.00718300361092905,0.00745957637930869,0.0052983387689281,0.00371319058383092,0.0021026840024594,0.0015726351962799,0.00101861848599147,0.000658536494014932,0.000579073905971689,0.000467009803159151,4.71997753073175e-05,0.000239827631768785,0.000144123938010118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",2008,0,1,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199860597122468,8.54778302206235e-05,0.000199860597122468,0,0.000199860597122468,0.00475318332572957,0,2.04514327621643e-05,4.74939613650728e-05,0.00028412047847378,5.78504905832501e-05,0.000268278312141094,0.000269069636761546,0.000466434684859491,0.000427630258813088,0.000558238671819795,0.00116920849243563,0.000612544483797575,0.00084919583826195,0.00105483189387267,0.000896713046854888,0.00199932861237989,0.00106342371191375,0.00156193253869692,0.00227619212503111,0.0019495150911977,0.00132441430716323,0.00233055081855707,0.00222901983541814,0.00229451957610086,0.00235947821740951,0.00126306925972373,0.0028167924595426,0.00252049422968128,0.003652396575664,0.0031291889380314,0.00575895146085373,0.00439350766260409,0.00641399925354095,0.00865429089976625,0.010331280822311,0.0100053915847308,0.0122880440263264,0.0138443108356857,0.0147505605744823,0.0171103831458025,0.0145820614936159,0.017281128066733,0.0191497020532953,0.0201791649460109,0.0154519070203873,0.0202503470775341,0.0149745475706964,0.0189266406009675,0.0170851371415684,0.0222064433902458,0.0190978831178672,0.0161957614252822,0.0186530652488609,0.0206436769524446,0.0227100880068796,0.0204238479658755,0.0229084165481168,0.0263036243502801,0.0241757955473034,0.0268042433582417,0.02998929258487,0.027134896978633,0.0231682183695516,0.0245589274637871,0.0320119048994523,0.0296145248267621,0.0297579665310142,0.0304211500107429,0.0289374822460646,0.0311579116020075,0.0271300973839451,0.0221821335871678,0.0212162845241552,0.0186283477626776,0.0170683077096446,0.0168952326494694,0.0112921739127338,0.00603473598471292,0.00772403001759677,0.00782713064504782,0.00330617646194031,0.00349172497886526,0.00178022730182164,0.000676723872703494,8.27132951492948e-05,0.00012898054701261,0.000291858770342107,0.000216493272967196,0.000144989859169953,0.000284894124386245,9.96447506653076e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",2009,0,1,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254417509066427,0,0,0,0.000534683602474016,0.000101718294000541,0.000142320629215362,0.000675040924500989,0.0010956663174838,0.00043177899900592,0.000472115199415633,0.000515831910671511,0.000709742671519583,0.00115168391083539,0.000173819523805741,0.000223310813424393,0.000242572958364305,0.000449873873855238,0.000178889905038321,0.000191036799487318,0.000228656753507668,0.000597440667507907,0.000738122367258222,0.000482502352096429,0.000998421560601982,0.000808667777634023,0.000954539494201262,0.00102572151269628,0.00105446870625713,0.00170690406966331,0.00426276974624581,0.00320897304273434,0.00261269320034564,0.00442963428719992,0.00510772538853605,0.00574071090617342,0.00726682900011931,0.00571649025347845,0.00703964565820557,0.00738603005711137,0.0104036071036937,0.0115214285331785,0.010565353114664,0.0127251086585048,0.0131096534354006,0.0150320184261946,0.0178143727904931,0.0193053291096114,0.0271408780346663,0.0224374488172869,0.029074846085833,0.0234004893561376,0.0257268813424056,0.0225403358437342,0.0241681258383958,0.0266434517947999,0.023379574356669,0.0232509656079904,0.0225928479443605,0.0224979734948364,0.0213047581903263,0.0253960441881926,0.0233787267949113,0.026407156102972,0.0238741399483018,0.0235352167379579,0.0246797458050626,0.0292798267145741,0.0281963342697736,0.0231131249999439,0.0261373433547254,0.024916177256614,0.0273003276187332,0.0249380168721392,0.02038052626746,0.0210965769224661,0.0216410316297373,0.0192083960354382,0.0176807355046162,0.0164680500014917,0.0125701386903389,0.0144078225860758,0.00781582100208431,0.00811680551719444,0.00526996163321438,0.00476233244770585,0.00230032896372732,0.0017855316273707,0.00109898098024181,0.000451426863018669,0.000246454140995471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",2010,0,1,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.253943187929e-05,0,0.000160082152914675,0.000469440782967432,0.000302932446322072,7.00534195053996e-05,0.000115418927187826,0.000771615699811548,0.000530047495123256,0.000276303990694246,0.000260228478131922,0.000546027019779712,0.000785269436337484,0.000918931926905178,0.00157891858121486,0.0026286245875096,0.00175446209732511,0.0020593414824646,0.000941385911796903,0.00165738613957651,0.00189823854137396,0.00225399635486395,0.00253352426142314,0.00196194052734401,0.00367757636153605,0.00137718873532073,0.00161783896449421,0.00253807962394285,0.00355445374514112,0.00327473763798545,0.00402737913162092,0.00926740083142201,0.00638662928188258,0.00938211769181312,0.00820914950518782,0.0104317002062554,0.014244854790652,0.0189435104760642,0.0155757333255149,0.0207461696151109,0.0248091780197495,0.0282671824262891,0.0316604016527663,0.0329073755273171,0.0301486302086245,0.0327743516304718,0.0338513241260814,0.0283415039476158,0.0304367964329549,0.0287419734364621,0.0255378283390642,0.0248108856092117,0.0242064361656044,0.0259803622055658,0.0216445414100043,0.0212348937961839,0.0235713625790462,0.0247485219942155,0.0219387515232135,0.0205085754597314,0.020339380913313,0.0188794457611443,0.016432527866831,0.0224876850500293,0.0193162516768465,0.0206292519284173,0.0179833198192343,0.0190761196624307,0.0163395414775005,0.0169004093113317,0.0205190163853642,0.0190158760805574,0.0152477032842929,0.0128572101787845,0.00994663920458854,0.0104230362528475,0.00763942755201296,0.0069567786649264,0.00352616413200964,0.00343491654210745,0.00242817691587956,0.00171604000864961,0.00205882904406638,0.00135494288316635,0.000121684307722736,0,0,5.39581339624262e-05,0.000199477734350296,0,0,0.00015710778227929,0,0,0,6.69753387827866e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",2011,0,1,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73413777540777e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156793024612864,0,0,6.37287777458739e-05,7.63059386449273e-05,6.03147360809164e-05,0.000450846371557646,0.00110449425440548,0.000733910435092227,0.00146949162377754,0.00126807312613544,0.00333892559166254,0.00203796458979191,0.00216555838254258,0.00509009992947103,0.00589356395418305,0.00483974185716769,0.00751284545213761,0.00862774155222205,0.00818183673166722,0.0113687325444601,0.0153717091988204,0.0179538343489759,0.0204085388398963,0.0194563747557993,0.0222667654817576,0.0205672811169067,0.0192978906373286,0.0246205900147103,0.0163209412301824,0.0181078804506397,0.0172628218563629,0.0189076461209958,0.0203820165647257,0.0173489041911627,0.0253056782452701,0.0234790970438585,0.019830111478237,0.0334783148810232,0.0268251886355406,0.0220849539847602,0.0275895152102133,0.0284560905142929,0.0336783894932166,0.0336011214911223,0.0305736015176293,0.0339123122423786,0.0273408088875516,0.0261504019378913,0.0246928044413837,0.0233882125380594,0.0223378176435004,0.0200076657983907,0.0165833138148658,0.0186469412251938,0.0184817225325418,0.0129512318898412,0.0144948223413534,0.012714202562826,0.0109480075745634,0.012202197357335,0.0092009013478358,0.0121296185450341,0.00686918099198385,0.00762132883860081,0.00593026892260803,0.00639170489119864,0.00473278595821224,0.00256987894649224,0.00519418108784917,0.0014031143072493,0.00216132142501608,0.000293476079359253,0.000398865676027138,0.000228766498940011,0.000418343802348984,0.00013834059914208,0.00026449575690895,0.000131707764441776,0,0,0,0,0,0,0,0.000702844109267461,0,0,0,0,0,0,0,0,0,0,0.000702844109267461,0,0,0,0
"20",2012,0,1,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25582963149917e-05,0.000151526241824806,0,0,0,0,0.000119975483546283,0,0.000454947683198178,0,0,0,0,0.000119975483546283,0,0.000109243179246958,0.000532297572291405,0.000446064334384748,0,4.62201459102107e-05,0.00037512280533845,0.00055326443191807,0.000921046516577733,0.000882946399793768,0.00153363727484841,0.002321121629757,0.00211628084384949,0.00300379982262774,0.00650930126036581,0.00349475337528394,0.00745360909458051,0.00865259259900539,0.0153357539077798,0.0176579692361069,0.0156292490439294,0.0164511724873352,0.0224217994674412,0.0275790453897282,0.0325500511031566,0.0292598668916135,0.0407038988668715,0.0371186670936169,0.0403763573517528,0.0332023782480399,0.0427212864310917,0.0449171498765483,0.0351740507069287,0.034942723568359,0.0366092282933407,0.0293025968051254,0.030976539252133,0.0224053370463437,0.0193245692963712,0.0208353145360061,0.0220693706859887,0.0163337849242486,0.0170449407381047,0.0174561308880482,0.0186847125552025,0.0146050560702833,0.021980809374303,0.011690119682285,0.0131165520542353,0.0103057522386087,0.0156355945434647,0.016881584455418,0.0111201271167183,0.0148376923565701,0.00957398272455936,0.0114321693812733,0.0132151501418104,0.00786078009164953,0.0081844489838995,0.00674089289592683,0.00813727614968842,0.00369156798400863,0.00686436985373119,0.00379519594686957,0.00334013396548599,0.00187327468415128,0.00230513715347725,0.00105653749311909,0.000752113161623108,0.000545860764990731,0.00109641265281616,0.000487753740156741,0.000399116429639722,0.000447364920951595,0.000431969778181315,0.000229635233451404,0,0,0,0.000269124890783114,0,0.000172213920447219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",2013,0,1,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001260451867929,0.000337674435149195,0.000524375399476725,0.0001260451867929,0.000541494823448286,0.000571515842296965,1.0420518939211e-05,0.000115447564735753,0.000110585098946729,0.000524375399476725,0,0,4.52796358668097e-05,4.52796358668097e-05,0.000318575544070651,0.000842950943547376,0.00159167053877362,0.000372871553726306,0.00115625702065445,0.00128622381358479,0.00191585714851824,0.0023301075657689,0.00234539219356994,0.0019220453031443,0.00333091795446353,0.00427981429791516,0.00314601603075576,0.00187362830182499,0.0058135332443883,0.00350278667929186,0.00675324693879617,0.010690363072779,0.0124193358266082,0.0101821354754979,0.0113563516857025,0.0134939612241644,0.0199378260159922,0.0195936141182288,0.0207302718523733,0.0168095717734334,0.0235518188525182,0.0307639937323521,0.0337725517096768,0.0300885932218931,0.0373947313731458,0.0373817046798235,0.0404597319947515,0.0469056096435435,0.0442092042661597,0.0414052526944059,0.040064547921162,0.0423439126704877,0.0414173974537724,0.0381356231723207,0.0315364121762663,0.0344525940077376,0.02220523027854,0.0244608175460947,0.0184617019981161,0.0216496843569833,0.0177573108244338,0.0168057296131924,0.0165934739225665,0.0107279122081345,0.0117175683079776,0.00822870885038537,0.0117293950843501,0.00650454245391011,0.011432299145137,0.00815733476079371,0.00308664005580978,0.00515482925877077,0.00187030362943037,0.00162346526269336,0.001999108860981,0.00246240770473248,0.00029896965051784,0.000475078329110458,0.000735794082835658,0,0,0.000308118618038873,0,0,0.000596030781083443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",2014,0,1,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000698809787868729,0,0,0,0,0,0,0.000108554282735335,0,0,0.000126893275564229,0.000497223535065858,7.62256425650843e-05,0.000589157241704493,0.0021985355949234,0.00232118960305641,0.00162214150905813,0.00214304775231966,0.00215145820328131,0.00197300792333446,0.0042689532856109,0.00569880980179484,0.00543261999194992,0.00340002602388643,0.00256281756896462,0.00550637442288973,0.00234788134573074,0.00525473769224429,0.00557486258607461,0.0089000888972273,0.00340973130907982,0.00679103004940844,0.00671779387130962,0.0108137517221389,0.0103218387922265,0.0162354187408233,0.012993420543995,0.0123688537709232,0.0146502272567792,0.0147569531659571,0.015584689532846,0.0160377535857007,0.0223870133090096,0.0173418544792209,0.025281265456538,0.0370301319688451,0.0283093110581089,0.0270417908038292,0.0390073975426133,0.0320901019401926,0.0326535518291756,0.0306710550551305,0.0318674122219937,0.0390895531533317,0.0386222220420177,0.0382847007509052,0.0422786561196166,0.0420103994067155,0.0480025507642396,0.0356802806631044,0.0235127040033253,0.0274330999563203,0.0288404021066152,0.0233680411214308,0.0134416618119497,0.015400559282828,0.00873678587386826,0.00809491882716297,0.00925885234332596,0.0032023810213129,0.00748111880722924,0.00583869149897237,0.00408782164693922,0.00225517601632434,0.00250509477456082,0.000623096586598199,0.00242061468296236,0.00129583592360643,0.000419016841041596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",2015,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000678872453984973,0,0,0.000165387661806196,0,0.000441813415610034,0.000276425753803838,0,0.000829277261411514,0,0.000678872453984973,0.000678872453984973,0.000655835815862735,0,0.00135774490796995,0.000553260940590458,0.000654997060844542,0.0002294207204559,0.00185637844922782,0.0041489914967332,0.00132447509437527,0.00309345092536638,0.00382336907860457,0.00114570116138068,0.00296894252939189,0.00386987326105602,0.00208801003273778,0.00406616867845698,0.00350914297324037,0.00429950623993701,0.00784193216775715,0.00790596746745248,0.00437964467533447,0.00518148149599247,0.00488880471537386,0.00462957013028526,0.0101483173486249,0.00562041468810335,0.00647158694677229,0.00968893352729526,0.00622394207776383,0.0097543689125496,0.0183425043417407,0.0100357284062191,0.0128113522927783,0.0177648443384253,0.0106670541977299,0.0209545218315139,0.0157261413102074,0.0204310796757226,0.0172145574796416,0.021220995034005,0.0269665114640717,0.0157003028698081,0.0206667137965424,0.0185708792110022,0.0182502328561262,0.0284285516888693,0.0224703197688398,0.0276350147787518,0.0334241131526999,0.0405082924534108,0.0357269884252733,0.0284274443081847,0.0318243207581671,0.0370957677543312,0.0392498935777273,0.0329001797515375,0.0320908485983598,0.0357613773645933,0.0280900333016566,0.0349252075054644,0.0275756105081587,0.0274206823268685,0.0135933594308998,0.0136699674521528,0.0122217140031831,0.0106418484361849,0.00233547607593178,0.00550107155337693,0.00181908658034252,0.00307363850943301,0.000528334982443597,0.00160768287349934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",2016,0,1,0,0,283,0,0,0,0,0,0,0,0.00128162793616222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782518931996427,0.000976431786579361,0.000190704505448407,0.000476329567418596,0.000336239859629199,0.00023424603414395,1.4798938694409e-05,0,1.42508298538754e-05,0,0.000341421979576063,0.000849393681412757,0.000487371346450573,0.000466473747640402,0.000537248396045669,0.000178479634075731,7.5745319889992e-05,0.00112493947836508,0.00139533494376342,0.00189269542055069,0.000809805812152027,0.00209617306754217,0.00254024633522365,0.00214584583530244,0.00189459528004294,0.00287761116360547,0.00308271717038938,0.00265568656015227,0.0051141173231392,0.00533098557288547,0.00872457663784493,0.00806960391970515,0.00705085255840862,0.0114057710372668,0.0170325742667001,0.0165455313547781,0.0231829816312102,0.0142723623621108,0.0220924171977447,0.0215714607888053,0.022260407888608,0.0231655389717727,0.0243577590204585,0.0249779055207917,0.0236797022582045,0.0249629614452048,0.0378211951520471,0.0274451510511069,0.0287142485540428,0.0251507848244825,0.0302956993722712,0.0171818256683104,0.0300423545276496,0.0217018043242598,0.0274320073934297,0.0238068126252811,0.0224252064812651,0.0242952509137615,0.0256626276876678,0.0241201390485119,0.0200141914727762,0.021026672895607,0.0163738694653613,0.0233721469051387,0.0179043724032668,0.0215145749352758,0.0196203781386449,0.0150422707700547,0.0185492284644522,0.0164790873602588,0.0211942775850177,0.0125307864703263,0.0117199990733002,0.0112422048601078,0.00951184704495202,0.0109671689665771,0.00948762977944907,0.00522092237745636,0.00579546483412346,0.00390975595936466,0.00414262366232521,0.00154881399707893,0.00176394663772992,0,0.000369357597159891,0.000953051651919941,0,9.38057504408529e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",2017,0,1,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159290135573199,0,0.00023378221928184,0.000593492435027602,0.00044540403034253,0.000701801498300204,0.00236221080013791,0.000580340706473461,0.000827018377836952,0.00126204928023497,0.00114444688317992,0.00366229712992536,0.0043197737971989,0.00430174715065674,0.00371021031538862,0.00479294355261162,0.00403321971959862,0.00449251346663583,0.00598735287501444,0.00415006271224302,0.00483461647863705,0.00378309303743273,0.00672640224704652,0.00716066029031907,0.0101618182882259,0.0121781353040592,0.00944424110087079,0.0109897249076559,0.0162897535641553,0.0153567382777026,0.01188440991537,0.0161752712469637,0.0183519013832414,0.0243591584750486,0.0213531580065844,0.0267066481084546,0.0227329998818928,0.0219542728122204,0.0276682161257288,0.0258902934026132,0.0307206912483173,0.0259388228189699,0.0279344777647746,0.0296934644832054,0.0259965295958762,0.0247632301592209,0.0223123922563209,0.0358225251287204,0.0219703522513533,0.0323178846803253,0.0291723362862587,0.0262194547615399,0.0242027464686618,0.0225334167546859,0.0265722452087554,0.0177159769691461,0.0229692270681458,0.0199037980925493,0.0171656792383634,0.0202000717248798,0.0148096527570681,0.0181483223329505,0.0194658544197246,0.00893621600970783,0.0117731044146464,0.0163768005148831,0.0138490707801876,0.0104056632654212,0.00408508917558477,0.00230826881354531,0.00813885331214886,0.00159514204828938,0.00160824345081815,0.00199189401963608,0,0,0,0,0.000621031785433161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
