#V3.30
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version:
#C file write time: 2021-03-10 15:23:42
#
1991 #_styr
2021 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
3 #_spawn_month
1 #_Nsexes
10 #_Nages
1 #_N_areas
4 #_Nfleets
#_fleetinfo
#_type  surveytiming  area  units  need_catch_mult  fleetname
1    -1  1  1  0  FshTrawl  #_1
1    -1  1  1  0  FshLL     #_2
1    -1  1  1  0  FshPot    #_3
3  1007  1  2  0  Srv       #_4
#_Catch data
#_year  season  fleet  catch  catch_se
 2013  1  2   1816.587  0.05  #_85        
 2014  1  2    417.051  0.05  #_86        
 2015  1  2   3080.313  0.05  #_87        
 2016  1  2   1696.398  0.05  #_88        
 2017  1  2   3781.006  0.05  #_89        
 2018  1  2   3338.179  0.05  #_90        
 2019  1  2   2568.242  0.05  #_91        
 2020  1  2   3581.387  0.05  #_92        
 2021  1  2   3386.112  0.05  #_93        
 -999  1  3      0.000  0.05  #_3         
 1991  1  3   3179.920  0.05  #_108       
 1992  1  3   6316.900  0.05  #_109       
 1994  1  3    147.210  0.05  #_110       
 1995  1  3   1024.500  0.05  #_111       
 1996  1  3   4610.760  0.05  #_112       
 1997  1  3    574.880  0.05  #_113       
 1998  1  3    424.470  0.05  #_114       
 1999  1  3   3750.250  0.05  #_115       
 2000  1  3   3106.800  0.05  #_116       
 2001  1  3    544.060  0.05  #_117       
 2002  1  3      6.670  0.05  #_118       
 2003  1  3      2.395  0.05  #_119       
 2004  1  3      0.214  0.05  #_120       
 2005  1  3      0.050  0.05  #_121       
 2006  1  3    556.716  0.05  #_122       
 2007  1  3   1005.411  0.05  #_123       
 2008  1  3   3488.418  0.05  #_124       
 2009  1  3   1990.219  0.05  #_125       
 2010  1  3   2414.793  0.05  #_126       
 2011  1  3    229.257  0.05  #_127       
 2012  1  3   2683.265  0.05  #_128       
 2013  1  3   3672.827  0.05  #_129       
 2014  1  3   3400.463  0.05  #_130       
 2017  1  3   2852.403  0.05  #_131       
 2018  1  3   6957.149  0.05  #_132       
 2019  1  3   6324.695  0.05  #_133       
 2020  1  3   6352.539  0.05  #_134       
 2021  1  3   7177.664  0.05  #_135       
-9999  0  0      0.000  0.00  #_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet  Units  Errtype  SD_Report
1  1  0  0  #_FshTrawl
2  1  0  0  #_FshLL   
3  1  0  0  #_FshPot  
4  1  0  0  #_Srv        
#
#_CPUE_data
#_year  seas  index  obs  se_log
 1991    7     4 188455.7 0.1347998
 1992    7    -4      1.0 1.0000000
 1993    7    -4      1.0 1.0000000
 1994    7     4 184499.3 0.1814225
 1995    7    -4      1.0 1.0000000
 1996    7    -4      1.0 1.0000000
 1997    7     4  83590.3 0.1251719
 1998    7    -4      1.0 1.0000000
 1999    7    -4      1.0 1.0000000
 2000    7     4 136027.6 0.1720665
 2001    7    -4      1.0 1.0000000
 2002    7     4  83152.2 0.1459537
 2003    7    -4      1.0 1.0000000
 2004    7     4 114183.1 0.1735765
 2005    7    -4      1.0 1.0000000
 2006    7     4  92271.3 0.2605346
 2007    7    -4      1.0 1.0000000
 2008    7    -4      1.0 1.0000000
 2009    7    -4      1.0 1.0000000
 2010    7     4  68575.6 0.1586846
 2011    7    -4      1.0 1.0000000
 2012    7     4  65858.2 0.1363765
 2013    7    -4      1.0 1.0000000
 2014    7     4  86790.7 0.1605041
 2015    7    -4      1.0 1.0000000
 2016    7     4  95734.7 0.1630444
 2017    7    -4      1.0 1.0000000
 2018    7     4  95904.5 0.1376921          
-9999  0   0       0.0  0.0000000  #_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
1 # binwidth for population size comp
0.5 # minimum size in the population (lower edge of first bin and size at age 0.00)
116.5 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp  addtocomp  combine_M_F  CompressBins  CompError  ParmSelect  minsamplesize
-1  1e-04  1  0  0  0  1  #_FshTrawl
-1  1e-04  1  0  0  0  1  #_FshLL   
-1  1e-04  1  0  0  0  1  #_FshPot  
-1  1e-04  1  0  0  0  1  #_Srv       
117 #_N_lbins
#_lbin_vector
0.5 1.5 2.5 3.5 4.5 5.5 6.5 7.5 8.5 9.5 10.5 11.5 12.5 13.5 14.5 15.5 16.5 17.5 18.5 19.5 20.5 21.5 22.5 23.5 24.5 25.5 26.5 27.5 28.5 29.5 30.5 31.5 32.5 33.5 34.5 35.5 36.5 37.5 38.5 39.5 40.5 41.5 42.5 43.5 44.5 45.5 46.5 47.5 48.5 49.5 50.5 51.5 52.5 53.5 54.5 55.5 56.5 57.5 58.5 59.5 60.5 61.5 62.5 63.5 64.5 65.5 66.5 67.5 68.5 69.5 70.5 71.5 72.5 73.5 74.5 75.5 76.5 77.5 78.5 79.5 80.5 81.5 82.5 83.5 84.5 85.5 86.5 87.5 88.5 89.5 90.5 91.5 92.5 93.5 94.5 95.5 96.5 97.5 98.5 99.5 100.5 101.5 102.5 103.5 104.5 105.5 106.5 107.5 108.5 109.5 110.5 111.5 112.5 113.5 114.5 115.5 116.5 #_lbin_vector
#
#_lencomp
#_Year  Seas  FltSrv  Gender  Part  Nsamp  0.5  1.5  2.5  3.5  4.5  5.5  6.5  7.5  8.5  9.5  10.5  11.5  12.5  13.5  14.5  15.5  16.5  17.5  18.5  19.5  20.5  21.5  22.5  23.5  24.5  25.5  26.5  27.5  28.5  29.5  30.5  31.5  32.5  33.5  34.5  35.5  36.5  37.5  38.5  39.5  40.5  41.5  42.5  43.5  44.5  45.5  46.5  47.5  48.5  49.5  50.5  51.5  52.5  53.5  54.5  55.5  56.5  57.5  58.5  59.5  60.5  61.5  62.5  63.5  64.5  65.5  66.5  67.5  68.5  69.5  70.5  71.5  72.5  73.5  74.5  75.5  76.5  77.5  78.5  79.5  80.5  81.5  82.5  83.5  84.5  85.5  86.5  87.5  88.5  89.5  90.5  91.5  92.5  93.5  94.5  95.5  96.5  97.5  98.5  99.5  100.5  101.5  102.5  103.5  104.5  105.5  106.5  107.5  108.5  109.5  110.5  111.5  112.5  113.5  114.5  115.5  116.5
1991  1  1  0  0  47  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3.00E-05  0  0  3.00E-05  3.00E-05  0.00011  1.00E-05  0.00023  9.00E-05  8.00E-05  9.00E-05  6.00E-05  0  0.0001  0.00013  0.0001  0.00019  0.00012  0.00024  0.00025  0.0003  0.00046  0.0005  0.0005  0.00053  0.0004  0.00047  0.0006  0.00033  0.00156  0.00189  0.00096  0.00202  0.00068  0.00185  0.00149  0.00156  0.00333  0.00178  0.00165  0.0018  0.00185  0.00231  0.00253  0.00142  0.00167  0.0078  0.01395  0.00307  0.01306  0.00137  0.00786  0.00152  0.00212  0.00118  0.00153  0.0012  0.0022  0.00871  0.00178  0.00643  0.00036  0.00139  0.0005  0.00023  0.01283  0.00119  0.00028  0.00013  7.00E-05  0.00011  0.0001  0.00012  5.00E-05  0  1.00E-05  4.00E-05  0  1.00E-05  1.00E-05  0  1.00E-05  2.00E-05  5.00E-05  0  0  0  0  2.00E-05  0  0
1992  1  1  0  0  171  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4.00E-05  1.00E-05  0  9.00E-05  1.00E-05  0.00012  0.0004  0.00033  0.00035  0.00075  0.00051  0.00091  0.00105  0.00144  0.00179  0.00134  0.00177  0.00156  0.00176  0.00224  0.00148  0.00221  0.00121  0.00163  0.00203  0.00168  0.00194  0.00302  0.00356  0.00295  0.00285  0.00486  0.00501  0.00596  0.00663  0.00612  0.00803  0.00933  0.00975  0.00879  0.01009  0.01247  0.01126  0.01383  0.01439  0.01388  0.01173  0.01182  0.01125  0.01166  0.01049  0.00872  0.00764  0.00681  0.00699  0.00557  0.00615  0.00549  0.00409  0.00417  0.00458  0.00409  0.00281  0.00214  0.00239  0.00165  0.00137  0.00134  0.00105  0.0005  0.00047  0.00042  0.00034  0.00019  0.00016  0.00017  1.00E-05  0  5.00E-05  0  0  4.00E-05  0  0  0  0  0
1993  1  1  0  0  179  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00011  0.00027  0.0002  0.00021  0.00029  0.00027  0.00019  0.00029  0.00026  0.0002  7.00E-05  0.00038  0.00025  0.00037  0.00067  0.00048  0.00048  0.00047  0.00057  0.00054  0.00073  0.00088  0.00115  0.00148  0.00133  0.00182  0.0022  0.0019  0.00151  0.00175  0.0016  0.00209  0.00206  0.00192  0.00193  0.0026  0.00276  0.00245  0.00341  0.00306  0.00371  0.00374  0.00456  0.00383  0.00393  0.00473  0.00636  0.00567  0.00734  0.00821  0.00821  0.01128  0.01039  0.01335  0.01462  0.01449  0.01612  0.01565  0.0162  0.01405  0.01298  0.01242  0.01246  0.01162  0.01058  0.01091  0.0115  0.0106  0.00745  0.00892  0.00955  0.00798  0.00614  0.00635  0.00501  0.00582  0.00523  0.0037  0.00315  0.00259  0.00164  0.00131  0.00093  0.00059  0.00056  0.0002  0.00078  9.00E-05  0.00011
1994  1  1  0  0  115  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6.00E-05  0  3.00E-05  0  0  3.00E-05  0  0  0  0  0  0  0  0  0  8.00E-05  0  8.00E-05  0  0  0  0  0  0  0  1.00E-05  6.00E-05  0.00029  5.00E-05  0.0002  0.00016  8.00E-05  0.0002  0.00018  0.00011  0.00034  0.00066  0.00035  0.00055  0.00075  0.00097  0.0008  0.00188  0.00307  0.00251  0.00302  0.00403  0.0048  0.00475  0.0036  0.00467  0.00539  0.00475  0.00694  0.0054  0.00438  0.00796  0.00573  0.00865  0.00767  0.00785  0.0083  0.0064  0.00628  0.00771  0.00825  0.00955  0.01122  0.00988  0.00738  0.00765  0.01015  0.01029  0.00872  0.01126  0.01197  0.01051  0.00786  0.00816  0.00825  0.00909  0.00705  0.00713  0.0075  0.00729  0.00734  0.00292  0.00243  0.00427  0.00203  0.00166  0.00256  0.00081  0.00047  0.00032  0.00064  0.00011  0.00032  0.00013  3.00E-05  4.00E-05  0.00015  0
1995  1  1  0  0  109  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4.00E-05  2.00E-05  0.00016  0.00085  0.00111  0.00147  0.00138  0.00241  0.00257  0.00243  0.00296  0.00444  0.00234  0.00167  0.00131  0.0009  0.00041  0.0002  0.00074  0.00046  0.00045  0.00022  0.00118  0.00023  0.00045  0.00035  0.00033  0.00082  0.00031  0.00022  0.00027  0.00045  0.00025  0.0011  0.00081  0.00238  0.00169  0.00239  0.00261  0.00399  0.00183  0.00403  0.00419  0.00407  0.0029  0.00499  0.00447  0.00544  0.00525  0.00647  0.00624  0.00817  0.00813  0.01147  0.01201  0.01112  0.01106  0.01188  0.01072  0.01338  0.01356  0.01192  0.00926  0.01044  0.01436  0.00915  0.00814  0.0108  0.0106  0.01367  0.00892  0.00975  0.00944  0.0088  0.00775  0.01102  0.00941  0.0083  0.0094  0.01089  0.0076  0.00825  0.00586  0.00457  0.00511  0.0047  0.00319  0.00343  0.00398  0.00491  0.0012  0.00251  0.00058  0.00052  0.00059  0.00056  0.00029
1996  1  1  0  0  128  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0003  0  0  0.00041  0  0.00015  0.00045  0.00107  0.00058  0.00051  0.00056  0.0005  0.00098  0.00048  0.00041  0.00148  0.00129  0.00142  0.00151  0.00157  0.00122  0.00176  0.00153  0.00206  0.00131  0.00127  0.00117  0.00091  0.00114  0.00112  0.00179  0.00265  0.00162  0.0013  0.00078  0.00213  0.00176  0.00198  0.00239  0.00135  0.00266  0.00271  0.00213  0.00316  0.00245  0.00361  0.00402  0.00291  0.00448  0.00411  0.0055  0.00532  0.0052  0.00886  0.00829  0.00678  0.00655  0.00964  0.0116  0.01296  0.01217  0.01117  0.01266  0.01537  0.01586  0.01246  0.01033  0.01282  0.01625  0.01103  0.01262  0.0117  0.01144  0.00841  0.00787  0.0089  0.0079  0.00688  0.00786  0.00532  0.00338  0.00368  0.00347  0.00385  0.00228  0.00223  0.0018  0.00199  0.00213  0.00113  0.00182  0.0005  0.00033  5.00E-05  0.00013  0.00077
1997  1  1  0  0  150  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00011  4.00E-05  0  0.00066  9.00E-05  0.00038  0.0002  0.0002  0.00014  0.00017  0.00051  5.00E-05  0.00026  0.00021  0.00018  0.00023  0.00016  0.0003  0.00033  0.00011  0.00076  0.00028  0.00237  0.00158  0.0011  0.00172  0.00196  0.00248  0.00307  0.00337  0.00257  0.004  0.00704  0.00465  0.00723  0.00507  0.00699  0.00319  0.00531  0.00526  0.00518  0.00472  0.0087  0.00709  0.00733  0.00704  0.00835  0.00946  0.01111  0.00791  0.01198  0.01579  0.01581  0.01707  0.01595  0.01808  0.01667  0.01661  0.0172  0.01873  0.01909  0.0168  0.02133  0.02232  0.0209  0.02048  0.01945  0.02028  0.01517  0.02014  0.01987  0.01645  0.0187  0.01314  0.01396  0.01183  0.00934  0.00798  0.00569  0.00479  0.0056  0.00429  0.00265  0.00264  0.0018  0.00171  0.00118  0.00152  0.00069  0.00227
1998  1  1  0  0  200  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8.00E-05  0.00048  0.00055  0.00042  0.00094  0.001  0.0013  0.0012  0.00137  0.00083  0.00126  0.0011  0.00062  0.00039  0.00074  0.0006  0.00053  0.00053  0.00086  0.00095  0.00065  0.00105  0.00098  0.00129  0.00134  0.00156  0.0016  0.00232  0.00239  0.00217  0.00293  0.00296  0.0039  0.00446  0.00458  0.00683  0.00709  0.00784  0.00798  0.01009  0.01099  0.0148  0.01425  0.01245  0.01508  0.01328  0.01379  0.01243  0.01305  0.01231  0.01148  0.01207  0.01156  0.01166  0.01151  0.01058  0.00957  0.00946  0.00933  0.00989  0.00817  0.01131  0.01107  0.00949  0.01141  0.01005  0.0087  0.01064  0.00911  0.01127  0.009  0.00874  0.00782  0.00742  0.00688  0.00637  0.00647  0.0052  0.00371  0.00325  0.00244  0.0019  0.00134  0.00079  0.00065  0.00037  0.00061  0.00028  0.00061
1999  1  1  0  0  200  0  0  0  0  0  0  0  0  0  0  1.00E-05  0  0  0  0  0  0  0  0  0  0  0  0  0  8.00E-05  1.00E-05  0.0001  0  1.00E-05  3.00E-05  9.00E-05  0.00026  5.00E-05  0.00017  0.00074  0.00046  0.00041  0.00073  0.0003  0.00083  0.0014  0.00065  0.00111  0.001  0.00145  0.00134  0.00188  0.00243  0.00242  0.00246  0.00299  0.00225  0.00242  0.00206  0.00307  0.0024  0.00283  0.00288  0.00289  0.00252  0.00337  0.00351  0.0038  0.00456  0.00434  0.00545  0.00516  0.00543  0.00652  0.00778  0.00806  0.00953  0.01025  0.01284  0.01293  0.01374  0.01687  0.01588  0.01839  0.0166  0.01759  0.01821  0.0202  0.01678  0.01765  0.01626  0.01738  0.01466  0.01167  0.01277  0.00985  0.00876  0.00687  0.00739  0.00658  0.00853  0.00694  0.00845  0.00725  0.00609  0.00592  0.00686  0.005  0.00506  0.00479  0.0034  0.00244  0.00305  0.00125  0.00164  0.00051  0.00087  0.00041  0.00017  0.00033  4.00E-05  8.00E-05
2000  1  1  0  0  200  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3.00E-05  0  0  0  8.00E-05  0.0004  6.00E-05  0.00013  0.00031  0.00013  8.00E-05  0  3.00E-05  0.00017  0.00029  0.0002  0.00055  0.00062  0.00118  0.00087  0.00115  0.00142  0.00101  0.00137  0.00151  0.00128  0.00185  0.00184  0.00274  0.00267  0.00204  0.00317  0.00317  0.00311  0.00421  0.00357  0.00459  0.00426  0.00592  0.00509  0.00646  0.00579  0.00531  0.00673  0.00662  0.00833  0.00849  0.00981  0.00904  0.0091  0.01022  0.01047  0.01085  0.00992  0.01047  0.01161  0.01131  0.01252  0.01035  0.01172  0.01176  0.01477  0.01269  0.01277  0.01577  0.01546  0.01377  0.01434  0.01336  0.01142  0.01184  0.0095  0.00805  0.0074  0.00668  0.00711  0.00557  0.00516  0.00574  0.0053  0.00549  0.00283  0.00304  0.00313  0.00166  0.00143  0.0011  0.00128  0.00057  0.00027  5.00E-05  0.00018  0.0003
2001  1  1  0  0  200  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.00E-05  0.00031  0.00012  0.00017  2.00E-05  0.00037  0.00021  0.00027  0.00031  0.00029  4.00E-05  0.0001  5.00E-05  5.00E-05  0.00013  2.00E-05  0.00015  0.00015  0.00011  5.00E-05  0.00017  0.00026  0.00024  0.00067  0.00069  0.00146  0.0007  0.00147  0.00202  0.00206  0.00231  0.00214  0.00345  0.00441  0.0056  0.00664  0.00646  0.00786  0.00825  0.01062  0.01267  0.01125  0.01104  0.01596  0.01618  0.01471  0.01457  0.01362  0.01287  0.01308  0.00865  0.01097  0.01104  0.01048  0.01075  0.01019  0.00983  0.00758  0.00802  0.0086  0.00842  0.00853  0.00749  0.00675  0.00611  0.00633  0.00668  0.00586  0.00637  0.00465  0.00549  0.00507  0.00627  0.00426  0.00299  0.00264  0.00293  0.00226  0.00235  0.00116  0.00153  0.00068  0.0007  0.0003  0.00025  0.00019  7.00E-05  4.00E-05  5.00E-05  0.00023
2002  1  1  0  0  200  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2.00E-05  0  0  0  0  0  0  2.00E-05  0  2.00E-05  4.00E-05  0.00017  7.00E-05  0.00015  0.00025  0.00019  0.0003  0.0002  0.00037  0.00029  0.00034  0.00049  0.00083  0.00097  0.00085  0.00165  0.00074  0.0014  0.00054  0.00116  0.00151  0.00109  0.00095  0.00144  0.00222  0.00194  0.00121  0.00177  0.00183  0.00192  0.00182  0.00171  0.00216  0.0034  0.00311  0.00484  0.00392  0.0066  0.00676  0.01113  0.01305  0.01413  0.01536  0.02213  0.02396  0.02645  0.02876  0.02786  0.0327  0.03187  0.03598  0.03222  0.03279  0.03247  0.03205  0.03242  0.03161  0.03146  0.0292  0.02779  0.03021  0.02147  0.01715  0.01814  0.01556  0.01535  0.01638  0.01426  0.01218  0.0102  0.00983  0.00891  0.01058  0.00801  0.00763  0.00698  0.00739  0.00486  0.00472  0.00309  0.00209  0.00249  0.00181  0.0011  0.0005  0.00057  1.00E-05  0  0.00019  0
2003  1  1  0  0  200  0  0  0  0  0  0  3.00E-05  0  0  0  0  0  0  0  0  0  0  0  0  0.0001  0  0  0  0  0  0  0  4.00E-05  5.00E-05  5.00E-05  9.00E-05  0.00046  0.00062  0.00044  0.00059  0.00065  0.00062  0.00061  0.00039  0.0006  0.00086  0.00118  0.00146  0.00149  0.00278  0.00235  0.00291  0.00232  0.00246  0.00241  0.00315  0.00295  0.00343  0.00272  0.00275  0.00391  0.00432  0.00336  0.0042  0.00514  0.00471  0.00513  0.00749  0.00656  0.00701  0.00984  0.00899  0.00883  0.01191  0.01305  0.01392  0.01323  0.01459  0.01398  0.01518  0.01574  0.01699  0.01833  0.02348  0.02546  0.02662  0.02761  0.03079  0.03242  0.03759  0.03508  0.0341  0.03484  0.03491  0.03556  0.03207  0.02695  0.0297  0.02423  0.02336  0.02075  0.01819  0.01598  0.01554  0.01667  0.01134  0.01106  0.00804  0.00794  0.00659  0.00553  0.00366  0.0038  0.00282  0.00275  0.00176  0.0016  0.00069  0.0004  0.00025  0.0002  0.0008
2004  1  1  0  0  200  0  0  0  0  0.0003  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8.00E-05  0  0  5.00E-05  0  4.00E-05  0  8.00E-05  8.00E-05  3.00E-05  8.00E-05  0.00013  0.0003  8.00E-05  0.00056  0.00047  0.00022  0.00076  0.0004  0.00027  0.00174  0.00016  0.00018  0.00058  0.00036  0.0007  0.00103  0.00123  0.00207  0.00136  0.00253  0.00272  0.00355  0.00346  0.00339  0.00515  0.00446  0.00595  0.00542  0.00558  0.00654  0.00623  0.00783  0.00887  0.01053  0.01161  0.01541  0.01469  0.01854  0.01941  0.02351  0.02149  0.0185  0.02343  0.01961  0.02309  0.02679  0.02272  0.0236  0.02459  0.02402  0.02398  0.02512  0.02387  0.02044  0.02013  0.02072  0.01665  0.01806  0.01621  0.01841  0.01694  0.01854  0.01609  0.01619  0.01717  0.01669  0.01724  0.01348  0.01639  0.01312  0.01077  0.0088  0.00988  0.00559  0.00562  0.00322  0.00322  0.00338  0.00261  0.00103  0.001  0.00031  0.00027  9.00E-05  3.00E-05  0.00026
2005  1  1  0  0  200  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8.00E-05  0  2.00E-05  1.00E-05  6.00E-05  9.00E-05  0.0001  0.00016  0.00041  0.00011  4.00E-05  9.00E-05  0.00022  0.00036  0.00018  0.00017  0.00017  0.00062  0.00118  0.00077  0.00085  0.00103  0.00225  0.0019  0.00173  0.00127  0.00184  0.00143  0.00227  0.00325  0.00169  0.00471  0.00392  0.00308  0.00388  0.00684  0.00737  0.0067  0.00716  0.00858  0.01104  0.01253  0.01469  0.01581  0.0152  0.01933  0.02087  0.02692  0.02329  0.02645  0.02824  0.02922  0.03374  0.03356  0.03229  0.03076  0.02573  0.02627  0.02234  0.02368  0.01814  0.01618  0.01898  0.01633  0.01522  0.0192  0.01394  0.01178  0.01254  0.01128  0.00949  0.01274  0.00782  0.00793  0.00662  0.00877  0.00792  0.0076  0.00549  0.00406  0.0031  0.0028  0.00223  0.00144  0.00112  0.00058  0.00037  0.00032  0.00026  0.00063
2006  1  1  0  0  200  0  0  0  0  0  0  0  0  0  0  0  0  0  2.00E-05  0  0  0  0  0  0  0  0  0  0  0  0  2.00E-05  0  0  2.00E-05  0.00012  2.00E-05  0  2.00E-05  9.00E-05  0.0001  0  0  0.00023  0.00021  0.00012  0.00061  0.0007  0.00064  0.00041  0.00056  0.00115  0.00166  0.00174  0.00198  0.0016  0.00217  0.00138  0.0013  0.00088  0.00274  0.00327  0.00122  0.00285  0.00323  0.00417  0.00347  0.0043  0.00752  0.00618  0.00626  0.00869  0.00898  0.01012  0.00936  0.01333  0.01152  0.0132  0.01384  0.01428  0.01762  0.01559  0.0184  0.02171  0.02401  0.0233  0.02732  0.02647  0.0292  0.02489  0.02873  0.02835  0.03075  0.02782  0.02561  0.02446  0.02033  0.02082  0.01801  0.01523  0.01365  0.01477  0.01108  0.01035  0.01266  0.01037  0.0105  0.00885  0.00668  0.00704  0.00482  0.00512  0.00438  0.00449  0.00323  0.00158  0.00132  0.00101  0.00062  0.00092  0.00018  0.00083
2007  1  1  0  0  200  0  0  0  0  0  0  0  5.00E-05  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9.00E-05  0  1.00E-05  0  0.00027  0.00011  0.00011  0.00045  0.00048  0.00016  0.00014  0.00068  0.00026  0.0002  6.00E-05  0.00014  0.00021  0.00018  0.00017  0.00027  0.00029  0.00045  0.00018  0.00024  0.00043  0.00042  0.00064  0.00127  0.00083  0.00178  0.0018  0.00142  0.00249  0.00235  0.00334  0.00567  0.00413  0.00517  0.00499  0.00641  0.00414  0.00611  0.00643  0.00743  0.00894  0.00621  0.00767  0.00821  0.00793  0.01042  0.0102  0.01258  0.01501  0.01144  0.01635  0.01548  0.0171  0.01924  0.01852  0.01897  0.02602  0.02314  0.02735  0.02319  0.02897  0.02469  0.02875  0.02648  0.02673  0.03062  0.02605  0.02626  0.02572  0.02765  0.0201  0.02013  0.01902  0.01461  0.01588  0.01342  0.01042  0.00758  0.00771  0.00595  0.00624  0.00427  0.00322  0.00155  0.00126  0.00085  0.0005  0.00049  0.0003  0.00029
